2026-03-23 13:04:13,950 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song0065.wav/bass.wav
2026-03-23 13:04:23,642 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1517.wav/vocals.wav
2026-03-23 13:04:23,643 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1518.wav/bass.wav
2026-03-23 13:04:23,643 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1518.wav/drums.wav
2026-03-23 13:04:23,644 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1518.wav/other.wav
2026-03-23 13:04:23,644 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1518.wav/vocals.wav
2026-03-23 13:04:23,645 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1519.wav/bass.wav
2026-03-23 13:04:23,646 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1519.wav/drums.wav
2026-03-23 13:04:23,646 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1519.wav/other.wav
2026-03-23 13:04:23,647 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1519.wav/vocals.wav
2026-03-23 13:04:23,647 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1520.wav/bass.wav
2026-03-23 13:04:23,648 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1520.wav/drums.wav
2026-03-23 13:04:23,648 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1520.wav/other.wav
2026-03-23 13:04:23,649 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1520.wav/vocals.wav
2026-03-23 13:04:23,650 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1521.wav/bass.wav
2026-03-23 13:04:23,650 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1521.wav/drums.wav
2026-03-23 13:04:23,651 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1521.wav/other.wav
2026-03-23 13:04:23,651 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1521.wav/vocals.wav
2026-03-23 13:04:23,652 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1522.wav/bass.wav
2026-03-23 13:04:23,652 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1522.wav/drums.wav
2026-03-23 13:04:23,653 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1522.wav/other.wav
2026-03-23 13:04:23,653 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1522.wav/vocals.wav
2026-03-23 13:04:23,654 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1523.wav/bass.wav
2026-03-23 13:04:23,655 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1523.wav/drums.wav
2026-03-23 13:04:23,655 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1523.wav/other.wav
2026-03-23 13:04:23,656 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1523.wav/vocals.wav
2026-03-23 13:04:23,656 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1524.wav/bass.wav
2026-03-23 13:04:23,657 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1524.wav/drums.wav
2026-03-23 13:04:23,657 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1524.wav/other.wav
2026-03-23 13:04:23,658 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1524.wav/vocals.wav
2026-03-23 13:04:23,659 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1525.wav/bass.wav
2026-03-23 13:04:23,659 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1525.wav/drums.wav
2026-03-23 13:04:23,660 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1525.wav/other.wav
2026-03-23 13:04:23,660 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1525.wav/vocals.wav
2026-03-23 13:04:23,661 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1526.wav/bass.wav
2026-03-23 13:04:23,661 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1526.wav/drums.wav
2026-03-23 13:04:23,662 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1526.wav/other.wav
2026-03-23 13:04:23,662 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1526.wav/vocals.wav
2026-03-23 13:04:23,663 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1527.wav/bass.wav
2026-03-23 13:04:23,664 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1527.wav/drums.wav
2026-03-23 13:04:23,664 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1527.wav/other.wav
2026-03-23 13:04:23,665 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1527.wav/vocals.wav
2026-03-23 13:04:23,665 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1528.wav/bass.wav
2026-03-23 13:04:23,666 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1528.wav/drums.wav
2026-03-23 13:04:23,666 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1528.wav/other.wav
2026-03-23 13:04:23,667 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1528.wav/vocals.wav
2026-03-23 13:04:23,668 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1529.wav/bass.wav
2026-03-23 13:04:23,668 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1529.wav/drums.wav
2026-03-23 13:04:23,669 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1529.wav/other.wav
2026-03-23 13:04:23,669 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1529.wav/vocals.wav
2026-03-23 13:04:23,670 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1530.wav/bass.wav
2026-03-23 13:04:23,670 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1530.wav/drums.wav
2026-03-23 13:04:23,671 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1530.wav/other.wav
2026-03-23 13:04:23,671 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1530.wav/vocals.wav
2026-03-23 13:04:23,672 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1531.wav/bass.wav
2026-03-23 13:04:23,673 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1531.wav/drums.wav
2026-03-23 13:04:23,673 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1531.wav/other.wav
2026-03-23 13:04:23,674 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1531.wav/vocals.wav
2026-03-23 13:04:23,674 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1532.wav/bass.wav
2026-03-23 13:04:23,675 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1532.wav/drums.wav
2026-03-23 13:04:23,675 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1532.wav/other.wav
2026-03-23 13:04:23,676 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1532.wav/vocals.wav
2026-03-23 13:04:23,676 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1533.wav/bass.wav
2026-03-23 13:04:23,677 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1533.wav/drums.wav
2026-03-23 13:04:23,677 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1533.wav/other.wav
2026-03-23 13:04:23,678 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1533.wav/vocals.wav
2026-03-23 13:04:23,679 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1534.wav/bass.wav
2026-03-23 13:04:23,679 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1534.wav/drums.wav
2026-03-23 13:04:23,680 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1534.wav/other.wav
2026-03-23 13:04:23,680 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1534.wav/vocals.wav
2026-03-23 13:04:23,681 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1535.wav/bass.wav
2026-03-23 13:04:23,681 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1535.wav/drums.wav
2026-03-23 13:04:23,682 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1535.wav/other.wav
2026-03-23 13:04:23,682 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1535.wav/vocals.wav
2026-03-23 13:04:23,683 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1536.wav/bass.wav
2026-03-23 13:04:23,684 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1536.wav/drums.wav
2026-03-23 13:04:23,684 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1536.wav/other.wav
2026-03-23 13:04:23,685 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1536.wav/vocals.wav
2026-03-23 13:04:23,845 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1537.wav/bass.wav
2026-03-23 13:04:23,846 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1537.wav/drums.wav
2026-03-23 13:04:23,847 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1537.wav/other.wav
2026-03-23 13:04:23,847 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1537.wav/vocals.wav
2026-03-23 13:04:23,848 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1538.wav/bass.wav
2026-03-23 13:04:23,848 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1538.wav/drums.wav
2026-03-23 13:04:23,849 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1538.wav/other.wav
2026-03-23 13:04:23,849 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1538.wav/vocals.wav
2026-03-23 13:04:23,850 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1539.wav/bass.wav
2026-03-23 13:04:23,850 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1539.wav/drums.wav
2026-03-23 13:04:23,851 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1539.wav/other.wav
2026-03-23 13:04:23,851 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1539.wav/vocals.wav
2026-03-23 13:04:23,852 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1540.wav/bass.wav
2026-03-23 13:04:23,852 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1540.wav/drums.wav
2026-03-23 13:04:23,853 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1540.wav/other.wav
2026-03-23 13:04:23,854 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1540.wav/vocals.wav
2026-03-23 13:04:23,854 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1541.wav/bass.wav
2026-03-23 13:04:23,855 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1541.wav/drums.wav
2026-03-23 13:04:23,855 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1541.wav/other.wav
2026-03-23 13:04:23,856 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1541.wav/vocals.wav
2026-03-23 13:04:23,857 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1542.wav/bass.wav
2026-03-23 13:04:23,857 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1542.wav/drums.wav
2026-03-23 13:04:23,858 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1542.wav/other.wav
2026-03-23 13:04:23,858 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1542.wav/vocals.wav
2026-03-23 13:04:23,859 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1543.wav/bass.wav
2026-03-23 13:04:23,860 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1543.wav/drums.wav
2026-03-23 13:04:23,860 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1543.wav/other.wav
2026-03-23 13:04:23,861 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1543.wav/vocals.wav
2026-03-23 13:04:23,861 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1544.wav/bass.wav
2026-03-23 13:04:23,862 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1544.wav/drums.wav
2026-03-23 13:04:23,862 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1544.wav/other.wav
2026-03-23 13:04:23,863 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1544.wav/vocals.wav
2026-03-23 13:04:23,864 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1545.wav/bass.wav
2026-03-23 13:04:23,864 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1545.wav/drums.wav
2026-03-23 13:04:23,865 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1545.wav/other.wav
2026-03-23 13:04:23,865 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1545.wav/vocals.wav
2026-03-23 13:04:23,866 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1546.wav/bass.wav
2026-03-23 13:04:23,866 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1546.wav/drums.wav
2026-03-23 13:04:23,867 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1546.wav/other.wav
2026-03-23 13:04:23,867 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1546.wav/vocals.wav
2026-03-23 13:04:23,868 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1547.wav/bass.wav
2026-03-23 13:04:23,869 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1547.wav/drums.wav
2026-03-23 13:04:23,869 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1547.wav/other.wav
2026-03-23 13:04:23,870 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1547.wav/vocals.wav
2026-03-23 13:04:23,870 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1548.wav/bass.wav
2026-03-23 13:04:23,871 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1548.wav/drums.wav
2026-03-23 13:04:23,871 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1548.wav/other.wav
2026-03-23 13:04:23,872 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1548.wav/vocals.wav
2026-03-23 13:04:23,872 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1549.wav/bass.wav
2026-03-23 13:04:23,873 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1549.wav/drums.wav
2026-03-23 13:04:23,873 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1549.wav/other.wav
2026-03-23 13:04:23,874 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1549.wav/vocals.wav
2026-03-23 13:04:23,875 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1550.wav/bass.wav
2026-03-23 13:04:23,875 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1550.wav/drums.wav
2026-03-23 13:04:23,876 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1550.wav/other.wav
2026-03-23 13:04:23,876 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1550.wav/vocals.wav
2026-03-23 13:04:23,877 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1551.wav/bass.wav
2026-03-23 13:04:23,877 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1551.wav/drums.wav
2026-03-23 13:04:23,878 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1551.wav/other.wav
2026-03-23 13:04:23,878 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1551.wav/vocals.wav
2026-03-23 13:04:23,879 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1552.wav/bass.wav
2026-03-23 13:04:23,879 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1552.wav/drums.wav
2026-03-23 13:04:23,880 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1552.wav/other.wav
2026-03-23 13:04:23,880 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1552.wav/vocals.wav
2026-03-23 13:04:23,881 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1553.wav/bass.wav
2026-03-23 13:04:23,882 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1553.wav/drums.wav
2026-03-23 13:04:23,882 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1553.wav/other.wav
2026-03-23 13:04:23,883 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1553.wav/vocals.wav
2026-03-23 13:04:23,883 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1554.wav/bass.wav
2026-03-23 13:04:23,884 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1554.wav/drums.wav
2026-03-23 13:04:23,884 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1554.wav/other.wav
2026-03-23 13:04:23,885 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1554.wav/vocals.wav
2026-03-23 13:04:23,886 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1555.wav/bass.wav
2026-03-23 13:04:23,886 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1555.wav/drums.wav
2026-03-23 13:04:23,887 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1555.wav/other.wav
2026-03-23 13:04:23,887 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1555.wav/vocals.wav
2026-03-23 13:04:23,888 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1556.wav/bass.wav
2026-03-23 13:04:23,888 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1556.wav/drums.wav
2026-03-23 13:04:23,889 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1556.wav/other.wav
2026-03-23 13:04:23,889 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1556.wav/vocals.wav
2026-03-23 13:04:23,890 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1557.wav/bass.wav
2026-03-23 13:04:23,890 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1557.wav/drums.wav
2026-03-23 13:04:23,891 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1557.wav/other.wav
2026-03-23 13:04:23,891 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1557.wav/vocals.wav
2026-03-23 13:04:23,892 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1558.wav/bass.wav
2026-03-23 13:04:23,893 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1558.wav/drums.wav
2026-03-23 13:04:23,893 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1558.wav/other.wav
2026-03-23 13:04:23,894 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1558.wav/vocals.wav
2026-03-23 13:04:23,894 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1559.wav/bass.wav
2026-03-23 13:04:23,895 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1559.wav/drums.wav
2026-03-23 13:04:23,895 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1559.wav/other.wav
2026-03-23 13:04:23,896 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1559.wav/vocals.wav
2026-03-23 13:04:23,896 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1560.wav/bass.wav
2026-03-23 13:04:23,897 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1560.wav/drums.wav
2026-03-23 13:04:23,897 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1560.wav/other.wav
2026-03-23 13:04:23,898 | WARNING | __main__ | Missing: /home/saber/IITM/DL-GenAI-Project/data/raw/messy_mashup/mashups/song1560.wav/vocals.wav
